N,M,L,Analytical KL,Disc KL (MLP),Disc KL (RF),Disc KL (LogReg),Disc KL (XGBoost),Disc KL (LogRegPol),Disc KL (TabPFN),Time (MLP),Time (RF),Time (LogReg),Time (XGBoost),Time (LogRegPol),Time (TabPFN)
-,20,20,1.0349557757377623,0.8022958636283875,0.5146980464458466,0.8279242932796478,0.4862171232700348,1.03156818151474,0.6014353394508362,10.622803783416748,35.96127886772156,5.254709672927857,1.8322536945343015,25.8636167049408,0.2655479431152344
-,20,200,1.0349557757377623,0.708649879693985,0.5634019672870636,0.7175171375274658,0.318432605266571,0.7109986960887908,0.5728480488061904,22.40491199493408,35.13952322006226,5.094391345977783,1.3820188999176026,23.677797889709478,0.0797685623168945
-,20,2000,1.0349557757377623,0.6650003671646119,0.5652370095252991,0.8385838508605957,0.546148705482483,0.6384682536125184,0.487772274017334,98.84454278945924,37.01854219436645,4.837930059432983,1.328560733795166,25.03178210258484,0.0823893547058105
-,200,20,1.0349557757377623,0.9911256909370424,0.7979610145092011,0.9327655911445618,0.5735258400440216,0.9318129181861876,1.250800460577011,21.33224287033081,45.22647075653076,16.855470275878908,2.6987964153289794,48.63821783065796,0.1056905269622802
-,200,200,1.0349557757377623,1.0990824103355408,0.8271527409553527,1.0283719062805177,0.7602975964546204,1.0328876733779908,1.1533868670463563,30.583297538757325,43.19657368659973,13.883833312988282,2.850683355331421,44.14307513237,0.1050286293029785
-,200,2000,1.0349557757377623,0.9548485159873964,0.9074013352394104,1.2079885244369506,0.8175737142562867,1.2152552485466004,0.983162033557892,106.60525398254394,41.864303255081175,16.942660903930665,2.684831666946411,45.975092267990114,0.108570909500122
-,2000,20,1.0349557757377623,0.8328557074069977,0.453485906124115,0.656080174446106,0.4250923454761505,0.6564375638961792,0.8439090430736542,167.92765130996705,133.17177624702452,111.29113135337828,10.815379285812378,259.20414328575134,0.5214512825012207
-,2000,200,1.0349557757377623,0.9775937795639038,0.7913760423660279,0.9024694323539734,0.7513674378395081,0.9223709106445312,1.0344404578208923,119.59148626327514,126.5004162311554,110.40291652679444,10.91557993888855,228.5042290210724,0.523052453994751
-,2000,2000,1.0349557757377623,1.0604220151901245,1.0613450169563294,1.2479979634284972,1.077574717998505,1.248025190830231,1.0929648160934449,168.43436980247498,140.58170490264894,112.00326371192932,10.894467687606811,233.1570190429688,0.5092645168304444
