Ground Truth MC JS,MC JS,Disc JS,Time (s),Syndat JS,Syndat Time (s),Synthcity JS,Synthcity Time (s)
0.18861675262451172,0.16411429643630981,0.0,42.56181812286377,0.12532815520846913,0.0025091171264648438,0.10088303146589353,0.0033321380615234375
0.1882820576429367,0.21909978985786438,0.0,49.043811321258545,0.09082342352143569,0.002538442611694336,0.07852101454073064,0.0032660961151123047
0.18914081156253815,0.1045723706483841,0.0,42.922229051589966,0.13458006723214075,0.002603292465209961,0.11349645363605193,0.0033643245697021484
0.18948841094970703,0.194355309009552,0.0,46.75982403755188,0.0993695120701268,0.0025458335876464844,0.08293385639515546,0.0033202171325683594
0.1895032376050949,0.17051294445991516,0.0,61.8122673034668,0.10943919994324336,0.002518892288208008,0.09147020372609169,0.0033402442932128906
