Analytical KL,Ground Truth MC KL,MC KL,Disc KL,Time (s)
-,0.33678504824638367,0.36036959290504456,0.007458533626049757,0.25857996940612793
-,0.33834487199783325,0.33115074038505554,0.0020995947998017073,0.33001708984375
-,0.3417523503303528,0.3392731547355652,-0.002173161832615733,0.37903690338134766
-,0.33765408396720886,0.30561181902885437,0.00145760178565979,0.30787110328674316
-,0.3400527536869049,0.35511329770088196,0.0029226127080619335,0.27328062057495117
