Analytical KL,Ground Truth MC KL,MC KL,Disc KL,Time (s)
1.6532658338546753,1.6529109477996826,1.6722334623336792,1.6389356851577759,218.2688274383545
1.401414394378662,1.4025616645812988,1.4162994623184204,1.4892083406448364,215.6285753250122
1.6716673374176025,1.671272873878479,1.6066216230392456,1.8004714250564575,196.05624794960022
2.208965539932251,2.2091801166534424,2.1960673332214355,2.289167642593384,178.7278928756714
2.200740337371826,2.1974070072174072,2.1678671836853027,2.316559076309204,163.6811921596527
