Analytical KL,Ground Truth MC KL,MC KL,Disc KL,Time (s)
-,0.004820631816983223,0.006625999230891466,-0.0026725258212536573,0.430039644241333
-,0.004997379146516323,0.004155738744884729,0.0030997036956250668,0.4261906147003174
-,0.005190402269363403,0.005789889022707939,-0.00549542298540473,0.43681788444519043
-,0.00482788123190403,0.0034630040172487497,-0.012223552912473679,0.43620896339416504
-,0.005149000324308872,0.007872112095355988,0.003525571431964636,0.4302952289581299
