N,M,L,Analytical KL,Ground Truth MC KL,Ground Truth MC KL (CI),MC KL,MC KL (CI),Disc KL,Disc KL (CI),Time (s)
2,2000,2000,0.24617992732673882,0.24548788042739034,0.1133149747387368,0.24274213332682848,0.11227321256130769,0.23025059923529625,0.10709433875351793,71.51680979728698
10,2000,2000,1.034955632686615,1.034049642086029,0.18205526684504636,1.0555051445961,0.21215170493494626,1.0828506469726562,0.28335680688107145,117.28970603942871
25,2000,2000,1.8272106885910033,1.826666522026062,0.28211726577182583,1.8118178129196167,0.27507810161485197,1.9068684339523316,0.2963494949856139,194.4725471496582
40,2000,2000,2.713356447219849,2.7134294509887695,0.24137100208404363,2.6983888149261475,0.2565817653289176,2.6997753381729126,0.6238997053639409,272.25331807136536
50,2000,2000,3.3833105087280275,3.381694459915161,0.3728169850975553,3.3938496589660643,0.38755291148522625,2.903057861328125,0.4864530115602381,317.8798885822296
