N,M,L,Analytical KL,Ground Truth MC KL,Ground Truth MC KL (CI),MC KL,MC KL (CI),Disc KL,Disc KL (CI),Time (s)
-,20,20,-,2.8305471897125245,0.0034036348598503394,3.245418834686279,0.8200425167694626,0.889707338809967,0.2808600863611375,4.482480382919311
-,20,200,-,2.830114221572876,0.004316792933505759,2.6989272594451905,0.09539140794673741,1.2026006579399109,0.46587955924632396,4.420481204986572
-,20,2000,-,2.827374744415283,0.0022144122324613933,2.8329381942749023,0.03181646718371508,2.3720511198043823,1.1116427118359413,4.612481641769409
-,200,20,-,2.8295220375061034,0.003798386414904991,2.6386971950531004,0.4040860195293516,1.824163007736206,0.9832195774928288,5.824119281768799
-,200,200,-,2.830079364776611,0.002596303229767112,2.6685859680175783,0.11753284834620463,3.4155940055847167,0.3297924422890534,5.608635997772216
-,200,2000,-,2.8288489818572997,0.005543271274178051,2.8865740299224854,0.04476924594235435,4.364878177642822,0.9691474147532935,5.393715906143188
-,2000,20,-,2.8265679359436033,0.003573268031078181,2.974195051193237,0.6260773906700046,3.2892003536224363,1.4173669549701846,5.353909158706665
-,2000,200,-,2.8293102741241456,0.0033100120366906863,2.7097233295440675,0.10008760559087058,3.5116366863250734,0.4682027260702575,5.507771253585815
-,2000,2000,-,2.8297022342681886,0.0035571562916989455,2.8503008842468263,0.07124563421267546,4.189746618270874,0.5298264334722249,5.36961350440979
