Ground Truth MC JS,MC JS,Disc JS,Time (s),Syndat JS,Syndat Time (s),Synthcity JS,Synthcity Time (s)
0.1901085078716278,0.1604931503534317,0.13788926601409912,172.86347889900208,0.09266031611397069,0.0024302005767822266,0.08413733739478522,0.0030944347381591797
0.18904446065425873,0.21484720706939697,0.19497907161712646,188.07778692245483,0.09120057040609114,0.0025174617767333984,0.0826132397375755,0.003131866455078125
0.1885772943496704,0.1776866614818573,0.16565626859664917,172.32228064537048,0.08640207336815237,0.002431154251098633,0.07870935008644359,0.0030558109283447266
0.18849024176597595,0.2083716094493866,0.18705660104751587,186.51509857177734,0.09601218005233274,0.0023980140686035156,0.0871460027876434,0.0030226707458496094
0.18924085795879364,0.19120272994041443,0.17008864879608154,199.56052422523499,0.09135038977139705,0.0024678707122802734,0.08177049278260282,0.0030670166015625
