N,M,L,Disc JS (MLP),Disc JS (RF),Disc JS (LogReg),Disc JS (XGBoost),Disc JS (LogRegPol),Disc JS (TabPFN),Time (MLP),Time (RF),Time (LogReg),Time (XGBoost),Time (LogRegPol),Time (TabPFN),Syndat JS,Syndat Time (s),Synthcity JS,Synthcity Time (s)
train_100,400,112,0.482878053188324,0.91880099773407,0.00212904214859,0.9371437430381776,0.00280282497406,0.9710633277893066,28.994643688201904,100.78173184394836,65.6814154624939,65.4215380191803,603.6575325012207,0.2910309791564941,0.0342124671450237,0.0432026863098144,0.007835641237211,0.0345720291137695
train_12_5,400,112,0.4895397365093231,0.9091655611991882,0.0015792369842529,0.93552463054657,0.0019772946834564,0.9710796356201172,27.39375100135804,97.17133073806762,59.426022911071776,64.2154456615448,608.6071236610412,0.2589953899383544,0.0342124671450237,0.0329288005828857,0.007835641237211,0.027783203125
train_25,400,112,0.5050499439239502,0.9125528812408448,0.0021359145641326,0.9379161477088928,0.0023664772510528,0.9712307929992676,31.69440665245056,107.9994348526001,61.4204975605011,62.83241448402405,614.8304977893829,0.2725954532623291,0.0342124671450237,0.0326963901519775,0.007835641237211,0.0283597946166992
train_50,400,112,0.4841045320034027,0.9129051923751832,0.0031728506088256,0.9375989437103271,0.0027768313884735,0.9708766341209412,30.09217414855957,101.21511650085448,62.19995293617249,61.32119784355164,541.2349233150483,0.2678930759429931,0.0342124671450237,0.0331612586975097,0.007835641237211,0.0276508331298828
