N,M,L,Ground Truth MC JS,Ground Truth MC JS (CI),MC JS,MC JS (CI),Disc JS,Disc JS (CI),Time (s),Syndat JS,Syndat JS (CI),Syndat Time (s),Synthcity JS,Synthcity JS (CI),Synthcity Time (s)
train_100,400,112,-,-,-,-,0.989840006828308,0.0022256853123857,0.295862865447998,0.0350886256872294,0.0020487708175249,0.0192508220672607,0.0260723332773885,0.0015893751602809,0.0150936126708984
train_50,400,112,-,-,-,-,0.9898343324661256,0.0022523990530119,0.2938724517822265,0.0350886256872294,0.0020487708175249,0.0192155838012695,0.0260723332773885,0.0015893751602809,0.0152423381805419
train_25,400,112,-,-,-,-,0.9898528337478638,0.0022008419455649,0.3207935810089111,0.0350886256872294,0.0020487708175249,0.0190291404724121,0.0260723332773885,0.0015893751602809,0.0150831222534179
train_12_5,400,112,-,-,-,-,0.98981431722641,0.0022278412510277,0.2493350028991699,0.03508862568722946,0.0020487708175249966,0.018758726119995118,0.026072333277388577,0.0015893751602809724,0.014884567260742188
