N,M,L,Ground Truth MC JS,Ground Truth MC JS (CI),MC JS,MC JS (CI),Disc JS,Disc JS (CI),Time (s),Syndat JS,Syndat JS (CI),Syndat Time (s),Synthcity JS,Synthcity JS (CI),Synthcity Time (s)
train_100,400,112,-,-,-,-,0.97183438539505,0.0109873681366554,67.66089372634887,0.0350886256872294,0.0020487708175249,0.0192508220672607,0.0260723332773885,0.0015893751602809,0.0150936126708984
train_50,400,112,-,-,-,-,0.9727923274040222,0.010872915049595,69.43338131904602,0.0350886256872294,0.0020487708175249,0.0192155838012695,0.0260723332773885,0.0015893751602809,0.0152423381805419
train_25,400,112,-,-,-,-,0.9730118155479432,0.0118106676787494,69.91715745925903,0.0350886256872294,0.0020487708175249,0.0190291404724121,0.0260723332773885,0.0015893751602809,0.0150831222534179
train_12_5,400,112,-,-,-,-,0.9723864674568176,0.0137094349507959,65.73372879028321,0.03508862568722946,0.0020487708175249966,0.018758726119995118,0.026072333277388577,0.0015893751602809724,0.014884567260742188
