seed,model,calibration,apply_prior,n_train_p,n_train_q,prior_shift,accuracy,f1,nll,brier,ece,saturation,djs_est,djs_gt,djs_error,val_nll,val_brier,val_ece,calibrator_extra,case,case_label,protocol
4,RF,platt,True,100,100,0.0,0.78,0.7731958762886598,0.4989889817659005,0.16442867564546254,0.09521204514125989,0.125,0.19415819879404483,0.2614777982234955,0.06731959942945065,0.40573080936190153,0.12525353125000002,0.11468749999999998,,use_case_1,UC1,platt_plus_prior
4,RF,isotonic,True,100,100,0.0,0.76,0.7446808510638298,0.5286050305933178,0.17171914330083546,0.09173687291744062,0.115,0.16454214996662742,0.2614777982234955,0.09693564825686807,0.40573080936190153,0.12525353125000002,0.11468749999999998,,use_case_1,UC1,isotonic_plus_prior
4,RF,temperature,True,100,100,0.0,0.765,0.7729468599033816,0.5043422479878272,0.16690287965319062,0.11200466888816686,0.135,0.18880493257211806,0.2614777982234955,0.07267286565137743,0.40573080936190153,0.12525353125000002,0.11468749999999998,0.5696379124414932,use_case_1,UC1,temperature_plus_prior
4,XGBoost,raw,False,100,100,0.0,0.755,0.7562189054726368,0.6324689525771693,0.18999749570141575,0.1295108705648454,0.27,0.06067822798277589,0.2614777982234955,0.2007995702407196,0.42222251661086996,0.1256645681041588,0.1071526546718087,,use_case_1,UC1,raw_no_prior
4,XGBoost,raw,True,100,100,0.0,0.755,0.7562189054726368,0.6324689525771692,0.18999749570141575,0.1295108705648454,0.27,0.06067822798277611,0.2614777982234955,0.20079957024071937,0.42222251661086996,0.1256645681041588,0.1071526546718087,,use_case_1,UC1,raw_plus_prior
4,XGBoost,platt,True,100,100,0.0,0.76,0.7551020408163265,0.5547902962349686,0.17967825109526536,0.08833897997864176,0.07,0.13835688432497673,0.2614777982234955,0.12312091389851876,0.42222251661086996,0.1256645681041588,0.1071526546718087,,use_case_1,UC1,platt_plus_prior
4,XGBoost,isotonic,True,100,100,0.0,0.76,0.76,0.5693520292016775,0.1839667980321773,0.10285857597951628,0.14,0.12379515135826769,0.2614777982234955,0.1376826468652278,0.42222251661086996,0.1256645681041588,0.1071526546718087,,use_case_1,UC1,isotonic_plus_prior
4,XGBoost,temperature,True,100,100,0.0,0.755,0.7562189054726368,0.5499402313609224,0.17980059396671222,0.08422661745990193,0.045,0.14320694919902288,0.2614777982234955,0.1182708490244726,0.42222251661086996,0.1256645681041588,0.1071526546718087,1.4429735080720227,use_case_1,UC1,temperature_plus_prior
4,MLP,raw,False,100,100,0.0,0.72,0.7254901960784313,1.3682563537219081,0.2366171675019121,0.23693114626485728,0.69,-0.6751091847836866,0.2614777982234955,0.9365869830071821,1.0698168373002286,0.2028787372554276,0.19208893908085045,,use_case_1,UC1,raw_no_prior
4,MLP,raw,True,100,100,0.0,0.72,0.7254901960784313,1.3682563621017179,0.23661716750191303,0.2369311378850688,0.69,-0.6751091847837073,0.2614777982234955,0.9365869830072028,1.0698168373002286,0.2028787372554276,0.19208893908085045,,use_case_1,UC1,raw_plus_prior
4,MLP,platt,True,100,100,0.0,0.72,0.72,0.5398122636467698,0.1812513328368116,0.09273676862874165,0.0,0.15333491424527812,0.2614777982234955,0.10814288397821736,1.0698168373002286,0.2028787372554276,0.19208893908085045,,use_case_1,UC1,platt_plus_prior
4,MLP,isotonic,True,100,100,0.0,0.74,0.7547169811320755,0.728199014619087,0.1818591322622812,0.06203043431380051,0.23,-0.03505183760830077,0.2614777982234955,0.29652963583179626,1.0698168373002286,0.2028787372554276,0.19208893908085045,,use_case_1,UC1,isotonic_plus_prior
4,MLP,temperature,True,100,100,0.0,0.72,0.7254901960784313,0.5388820731630907,0.18073626037362162,0.09054509918837607,0.0,0.15426510465797694,0.2614777982234955,0.10721269356551855,1.0698168373002286,0.2028787372554276,0.19208893908085045,5.010058556070424,use_case_1,UC1,temperature_plus_prior
0,LogReg,raw,False,100,10,-2.3025850929940455,0.9090909090909091,0.9523809523809523,0.2809986613714875,0.07937404464412012,0.039808883317484556,0.0,-0.4409222088175687,0.13166238367557526,0.572584592493144,0.2884549249267071,0.07941501895316805,0.011348791944612899,,use_case_6,UC6 ratio=0.1,raw_no_prior
0,LogReg,raw,True,100,10,-2.3025850929940455,0.6818181818181818,0.7904191616766467,0.6428832420990627,0.22536391166015712,0.38211500866073583,0.0,0.07745390998731805,0.13166238367557526,0.05420847368825721,0.2884549249267071,0.07941501895316805,0.011348791944612899,,use_case_6,UC6 ratio=0.1,raw_plus_prior
0,LogReg,platt,True,100,10,-2.3025850929940455,0.5818181818181818,0.7051282051282052,0.6868901493422255,0.24631058326067778,0.40924542205769465,0.0,0.07106732908819957,0.13166238367557526,0.060595054587375685,0.2884549249267071,0.07941501895316805,0.011348791944612899,,use_case_6,UC6 ratio=0.1,platt_plus_prior
0,LogReg,isotonic,True,100,10,-2.3025850929940455,0.7363636363636363,0.8361581920903954,0.6449982697741994,0.22374502473299968,0.3623114489572247,0.05454545454545454,0.10359172597518385,0.13166238367557526,0.02807065770039141,0.2884549249267071,0.07941501895316805,0.011348791944612899,,use_case_6,UC6 ratio=0.1,isotonic_plus_prior
0,LogReg,temperature,True,100,10,-2.3025850929940455,0.6090909090909091,0.7295597484276729,0.6692039643028119,0.2378465867451239,0.39841765570899634,0.0,0.07450815950350453,0.13166238367557526,0.05715422417207072,0.2884549249267071,0.07941501895316805,0.011348791944612899,1.029357894053934,use_case_6,UC6 ratio=0.1,temperature_plus_prior
0,LogRegPol,raw,False,100,10,-2.3025850929940455,0.6454545454545455,0.7636363636363637,0.6505957891805004,0.22899479573421716,0.3882721244458728,0.0,0.057268793757441316,0.13166238367557526,0.07439358991813394,0.6368145850572641,0.22224256354111338,0.3762311151822722,,use_case_6,UC6 ratio=0.1,raw_no_prior
0,LogRegPol,raw,True,100,10,-2.3025850929940455,0.09090909090909091,0.0,2.1016331196526385,0.7304718372111636,0.8069233281608235,0.0,-0.4998241258636228,0.13166238367557526,0.631486509539198,0.6368145850572641,0.22224256354111338,0.3762311151822722,,use_case_6,UC6 ratio=0.1,raw_plus_prior
0,LogRegPol,platt,True,100,10,-2.3025850929940455,0.5727272727272728,0.6967741935483871,0.6878050278628173,0.247117629546345,0.4111338250534629,0.0,0.051976054741448285,0.13166238367557526,0.07968632893412697,0.6368145850572641,0.22224256354111338,0.3762311151822722,,use_case_6,UC6 ratio=0.1,platt_plus_prior
0,LogRegPol,isotonic,True,100,10,-2.3025850929940455,0.509090909090909,0.6301369863013698,0.6648356831628106,0.23780790446950248,0.37881488810285974,0.09090909090909091,0.15351210501814327,0.13166238367557526,0.021849721342568018,0.6368145850572641,0.22224256354111338,0.3762311151822722,,use_case_6,UC6 ratio=0.1,isotonic_plus_prior
0,LogRegPol,temperature,True,100,10,-2.3025850929940455,0.09090909090909091,0.0,1.9795803432104562,0.6649525654900454,0.7653016942988108,0.02727272727272727,-0.42566998485456076,0.13166238367557526,0.557332368530136,0.6368145850572641,0.22224256354111338,0.3762311151822722,0.3602854777534761,use_case_6,UC6 ratio=0.1,temperature_plus_prior
0,RF,raw,False,100,10,-2.3025850929940455,0.9,0.9473684210526315,1.8840075928260511,0.10224477272727273,0.12477272727272737,0.4727272727272727,-4.306009222417695,0.13166238367557526,4.437671606093271,1.2546290995591771,0.09189079545454545,0.09813636363636372,,use_case_6,UC6 ratio=0.1,raw_no_prior
0,RF,raw,True,100,10,-2.3025850929940455,0.6181818181818182,0.7640449438202247,1.1457955275806717,0.23142035097330516,0.2956949734911926,0.2727272727272727,-3.4212467297905382,0.13166238367557526,3.5529091134661135,1.2546290995591771,0.09189079545454545,0.09813636363636372,,use_case_6,UC6 ratio=0.1,raw_plus_prior
0,RF,platt,True,100,10,-2.3025850929940455,0.2727272727272727,0.38461538461538464,0.6937841926885737,0.2503185105266822,0.409218116848647,0.0,-0.0012808922475980866,0.13166238367557526,0.13294327592317334,1.2546290995591771,0.09189079545454545,0.09813636363636372,,use_case_6,UC6 ratio=0.1,platt_plus_prior
0,RF,isotonic,True,100,10,-2.3025850929940455,0.9,0.9473684210526315,0.8154790590670723,0.23743549111629902,0.3877899225963742,0.00909090909090909,-0.0845921087550956,0.13166238367557526,0.21625449243067085,1.2546290995591771,0.09189079545454545,0.09813636363636372,,use_case_6,UC6 ratio=0.1,isotonic_plus_prior
0,RF,temperature,True,100,10,-2.3025850929940455,0.2727272727272727,0.38461538461538464,1.3181924120671762,0.49426433145739623,0.5557627129920847,0.0,-0.5500064749711159,0.13166238367557526,0.6816688586466911,1.2546290995591771,0.09189079545454545,0.09813636363636372,3.8092909174226617,use_case_6,UC6 ratio=0.1,temperature_plus_prior
0,XGBoost,raw,False,100,10,-2.3025850929940455,0.9090909090909091,0.9523809523809523,0.46748167240320976,0.0978190847334285,0.10334383032538677,0.5818181818181818,-1.5867751838446207,0.13166238367557526,1.718437567520196,0.37889153997850644,0.08691438438417914,0.08258167992938652,,use_case_6,UC6 ratio=0.1,raw_no_prior
0,XGBoost,raw,True,100,10,-2.3025850929940455,0.7181818181818181,0.8359788359788359,0.5721968641006292,0.18888064478390018,0.24587100924488453,0.0,-0.6652004139549111,0.13166238367557526,0.7968627976304864,0.37889153997850644,0.08691438438417914,0.08258167992938652,,use_case_6,UC6 ratio=0.1,raw_plus_prior
0,XGBoost,platt,True,100,10,-2.3025850929940455,0.509090909090909,0.6707317073170732,0.7121675626981168,0.259335693276032,0.411927381051894,0.0,-0.03270810741541186,0.13166238367557526,0.16437049109098711,0.37889153997850644,0.08691438438417914,0.08258167992938652,,use_case_6,UC6 ratio=0.1,platt_plus_prior
0,XGBoost,isotonic,True,100,10,-2.3025850929940455,0.36363636363636365,0.4927536231884058,0.7462439427689687,0.2743535823789442,0.40322582446595867,0.0,-0.10056489211676445,0.13166238367557526,0.2322272757923397,0.37889153997850644,0.08691438438417914,0.08258167992938652,,use_case_6,UC6 ratio=0.1,isotonic_plus_prior
0,XGBoost,temperature,True,100,10,-2.3025850929940455,0.4818181818181818,0.6459627329192547,0.8501079196130006,0.3123591879929386,0.4255542804052204,0.0,-0.17926305532173925,0.13166238367557526,0.3109254389973145,0.37889153997850644,0.08691438438417914,0.08258167992938652,1.6973673819164428,use_case_6,UC6 ratio=0.1,temperature_plus_prior
0,MLP,raw,False,100,10,-2.3025850929940455,0.9,0.9473684210526315,0.408236399649697,0.0987715396315853,0.10890971015800124,0.4909090909090909,-1.1938020321059613,0.13166238367557526,1.3254644157815365,0.3939926763507684,0.09399782219518023,0.09728749340230772,,use_case_6,UC6 ratio=0.1,raw_no_prior
0,MLP,raw,True,100,10,-2.3025850929940455,0.7090909090909091,0.8279569892473119,0.5572212049532496,0.19003735935581859,0.20771503374771927,0.10909090909090909,-0.3653581532506799,0.13166238367557526,0.49702053692625514,0.3939926763507684,0.09399782219518023,0.09728749340230772,,use_case_6,UC6 ratio=0.1,raw_plus_prior
0,MLP,platt,True,100,10,-2.3025850929940455,0.509090909090909,0.6582278481012658,0.6815962597977238,0.2443652740989033,0.39986294025039926,0.0,0.0027116241747198178,0.13166238367557526,0.12895075950085544,0.3939926763507684,0.09399782219518023,0.09728749340230772,,use_case_6,UC6 ratio=0.1,platt_plus_prior
0,MLP,isotonic,True,100,10,-2.3025850929940455,0.2818181818181818,0.35772357723577236,0.7409852270778083,0.23788415641154492,0.35830329915040027,0.2,-0.5912787730276347,0.13166238367557526,0.7229411567032099,0.3939926763507684,0.09399782219518023,0.09728749340230772,,use_case_6,UC6 ratio=0.1,isotonic_plus_prior
0,MLP,temperature,True,100,10,-2.3025850929940455,0.5181818181818182,0.6580645161290323,0.8191536266025342,0.29859413067370605,0.40913618335746416,0.00909090909090909,-0.06839192599337884,0.13166238367557526,0.2000543096689541,0.3939926763507684,0.09399782219518023,0.09728749340230772,1.6629723467030366,use_case_6,UC6 ratio=0.1,temperature_plus_prior
1,LogReg,raw,False,100,10,-2.3025850929940455,0.9181818181818182,0.9569377990430622,0.22781770736423007,0.06694715802350366,0.081381351487689,0.15454545454545454,-0.26502837230872756,0.12957018613815308,0.39459855844688063,0.2741126397185459,0.07686521036620354,0.04498644646987193,,use_case_6,UC6 ratio=0.1,raw_no_prior
1,LogReg,raw,True,100,10,-2.3025850929940455,0.7727272727272727,0.8603351955307262,0.4770015837605737,0.1548276603339313,0.2995527379670789,0.0,0.2205042759016903,0.12957018613815308,0.09093408976353723,0.2741126397185459,0.07686521036620354,0.04498644646987193,,use_case_6,UC6 ratio=0.1,raw_plus_prior
1,LogReg,platt,True,100,10,-2.3025850929940455,0.7090909090909091,0.8117647058823529,0.5665836694586768,0.19245606343205265,0.36144640659750177,0.0,0.18566255318004365,0.12957018613815308,0.05609236704189058,0.2741126397185459,0.07686521036620354,0.04498644646987193,,use_case_6,UC6 ratio=0.1,platt_plus_prior
