N,M,L,Analytical KL,Ground Truth MC KL,Ground Truth MC KL (CI),MC KL,MC KL (CI),Disc KL,Disc KL (CI),Time (s)
-,20,20,1.034955632686615,1.0365648150444031,0.18341456688303368,1.1684574484825134,0.2025447904788501,0.4862171232700348,0.1845933149809489,1.8322536945343018
-,20,200,1.034955632686615,1.0357176423072816,0.18333383228831118,1.025711464881897,0.22096852351283156,0.318432605266571,0.2622490175093744,1.3820188999176026
-,20,2000,1.034955632686615,1.036928129196167,0.18250257699929331,1.0244827628135682,0.19261016229780192,0.546148705482483,0.08360665512311458,1.328560733795166
-,200,20,1.034955632686615,1.035154139995575,0.183169188808707,1.220661187171936,0.42214759007415426,0.5735258400440216,0.22596134162188072,2.6987964153289794
-,200,200,1.034955632686615,1.0340838193893434,0.182534768674669,1.1136605262756347,0.25734424323658744,0.7602975964546204,0.17884223605703373,2.850683355331421
-,200,2000,1.034955632686615,1.0348846435546875,0.18187321574861623,1.0261244416236877,0.19087658230000737,0.8175737142562867,0.14852191131463274,2.684831666946411
-,2000,20,1.034955632686615,1.0345428109169006,0.18334787261132746,0.8405239343643188,0.18989163782886856,0.4250923454761505,0.08938983703142991,10.815379285812378
-,2000,200,1.034955632686615,1.0348486423492431,0.1831521591256114,1.0041138529777527,0.19049190938806787,0.7513674378395081,0.10903968863649904,10.91557993888855
-,2000,2000,1.034955632686615,1.034049642086029,0.18205526684504636,1.0555051445961,0.21215170493494626,1.0775747179985047,0.27551559591857966,10.894467687606811
