N,M,L,Disc JS (MLP),Disc JS (RF),Disc JS (LogReg),Disc JS (XGBoost),Disc JS (LogRegPol),Disc JS (TabPFN),Time (MLP),Time (RF),Time (LogReg),Time (XGBoost),Time (LogRegPol),Time (TabPFN),Syndat JS,Syndat Time (s),Synthcity JS,Synthcity Time (s)
train_100,400,112,0.0359209597110748,0.0698073923587799,0.0136264145374298,0.1546878218650818,0.020971667766571,0.1737116158008575,11.013971328735352,105.67670073509215,34.627229404449466,64.12860441207886,138.27250447273255,0.3151328086853027,0.0115571389583983,0.0134686946868896,0.0092942536723949,0.0174165248870849
train_12_5,400,112,0.0385896682739257,0.0716132164001464,0.0168875634670257,0.2315964460372924,0.0158355355262756,0.1729610621929168,12.068477010726928,109.86501588821412,34.771514081954955,68.07909235954284,132.10720405578613,0.194142484664917,0.0115571389583983,0.0135803699493408,0.0092942536723949,0.013517951965332
train_25,400,112,0.0390300452709198,0.0703890860080719,0.0188661158084869,0.1783920109272003,0.0200975358486175,0.1725039601325989,11.476003503799438,109.86617813110352,33.94198355674744,63.67339072227478,140.44240489006043,0.1904116153717041,0.0115571389583983,0.0120338439941406,0.0092942536723949,0.0121647834777832
train_50,400,112,0.0391701221466064,0.0722906470298767,0.0219693839550018,0.2025592446327209,0.0151022017002105,0.1731040894985199,11.88399577140808,103.6120415687561,33.57721495628357,65.17969818115235,132.61363010406495,0.1925686359405517,0.0115571389583983,0.0128219127655029,0.0092942536723949,0.0130562305450439
