N,M,L,Analytical KL,Ground Truth MC KL,Ground Truth MC KL (CI),MC KL,MC KL (CI),Disc KL,Disc KL (CI),Time (s)
-,20,20,-,2.8305471897125245,0.0034036348598503394,3.245418834686279,0.8200425167694626,1.3026901960372925,0.4077585071209396,0.07964248657226562
-,20,200,-,2.830114221572876,0.004316792933505759,2.6989272594451905,0.09539140794673741,1.1875168442726136,0.2210517577390455,0.12115640640258789
-,20,2000,-,2.827374744415283,0.0022144122324613933,2.8329381942749023,0.03181646718371508,1.0007383704185486,0.23671210731160786,0.07244319915771484
-,200,20,-,2.8295220375061034,0.003798386414904991,2.6386971950531004,0.4040860195293516,2.452216148376465,0.22508580461435335,0.09692034721374512
-,200,200,-,2.830079364776611,0.002596303229767112,2.6685859680175783,0.11753284834620463,2.25489284992218,0.2524724938092742,0.09629354476928711
-,200,2000,-,2.8288489818572997,0.005543271274178051,2.8865740299224854,0.04476924594235435,2.544156885147095,0.27405374416352807,0.09754772186279297
-,2000,20,-,2.8265679359436033,0.003573268031078181,2.974195051193237,0.6260773906700046,3.2103067874908446,0.8535663001203807,0.4345787525177002
-,2000,200,-,2.8293102741241456,0.0033100120366906863,2.7097233295440675,0.10008760559087058,2.88858847618103,0.08797609210009126,0.4356884002685547
-,2000,2000,-,2.8297022342681886,0.0035571562916989455,2.8503008842468263,0.07124563421267546,2.9125186443328857,0.053032418036871934,0.4334893226623535
