N,M,L,Ground Truth MC JS,Ground Truth MC JS (CI),MC JS,MC JS (CI),Disc JS,Disc JS (CI),Time (s),Syndat JS,Syndat JS (CI),Syndat Time (s),Synthcity JS,Synthcity JS (CI),Synthcity Time (s)
0.1,2000,2000,0.09160775691270828,0.0003498280713217117,0.07913561314344406,0.021679384731880195,0.05569535493850708,0.025114244526039067,0.30510568618774414,0.05977399983262229,0.009387907735644239,0.0021676063537597657,0.05172299375015239,0.006519282542104345,0.007056140899658203
0.5,2000,2000,0.0916811242699623,0.0002570658717959344,0.09489123225212097,0.009071606796436019,0.08902795910835266,0.007408769461852959,0.3448570728302002,0.03316864260410405,0.0024063806415314097,0.0022116661071777343,0.02915335571126747,0.0018650073073419831,0.007921600341796875
1.0,2000,2000,0.09190849512815476,0.00039054783983467515,0.08955366015434266,0.007529953995516996,0.08663281798362732,0.008083213389874522,0.42552523612976073,0.032535837279789634,0.0014391203646445959,0.0023787498474121095,0.028066080884447297,0.0010429375643386733,0.009229898452758789
