N,M,L,Disc JS (MLP),Disc JS (RF),Disc JS (LogReg),Disc JS (XGBoost),Disc JS (LogRegPol),Disc JS (TabPFN),Time (MLP),Time (RF),Time (LogReg),Time (XGBoost),Time (LogRegPol),Time (TabPFN),Syndat JS,Syndat Time (s),Synthcity JS,Synthcity Time (s),GT MC JS
1000,750,100,0.6998485684394836,0.9517455458641052,0.0,0.9645039200782776,0.0031298875808715,0.9909117817878724,31.913355350494385,119.6120584011078,92.07959742546082,63.13967485427857,1878.2407126426697,0.4865255832672119,0.0351314777780175,0.0453177452087402,0.0089734369405316,0.038343334197998,-1.0
