Ground Truth MC JS,MC JS,Disc JS,Time (s),Syndat JS,Syndat Time (s),Synthcity JS,Synthcity Time (s)
0.09122651815414429,0.07683126628398895,0.0,30.337867259979248,0.06400096112222847,0.002470731735229492,0.051201645874378705,0.0032799243927001953
0.09106933325529099,0.11186635494232178,0.0,29.564540147781372,0.055149249058581595,0.0025358200073242188,0.05024320015383682,0.0033605098724365234
0.09195408225059509,0.03649213910102844,0.0,30.04171085357666,0.07795293261906494,0.0024542808532714844,0.06526161954251229,0.003220081329345703
0.09169834107160568,0.09191498905420303,0.0,31.01203966140747,0.04610065800446179,0.002544403076171875,0.0424698808428133,0.003395557403564453
0.09209050983190536,0.0785733163356781,0.0,29.451966762542725,0.05566619835877466,0.002556324005126953,0.049438622337220794,0.003404855728149414
