N,M,L,Ground Truth MC JS,Ground Truth MC JS (CI),MC JS,MC JS (CI),Disc JS,Disc JS (CI),Time (s),Syndat JS,Syndat JS (CI),Syndat Time (s),Synthcity JS,Synthcity JS (CI),Synthcity Time (s)
0.1,2000,2000,0.1890062540769577,0.0004246831672906116,0.1705309420824051,0.03353369561474185,0.0791149079799652,0.04188065570680688,127.02346224784851,0.11190807159508313,0.01414432132664305,0.002174186706542969,0.09346091195278465,0.011049004815694444,0.0028084754943847657
0.5,2000,2000,0.18899297714233398,0.0002880515076794519,0.18928242921829225,0.017421548998819425,0.16543046832084657,0.02470864771085967,146.20907578468322,0.09013092581164128,0.002413330490742132,0.002423715591430664,0.0806474508760893,0.0020871839328022042,0.0030866146087646486
1.0,2000,2000,0.1890922725200653,0.0005087972040776341,0.1905202716588974,0.01743052892016111,0.17113397121429444,0.017347297007926095,183.86783385276794,0.0915251059423888,0.002710251011352643,0.0024489402770996095,0.0828752845578101,0.0024314948223520573,0.003074359893798828
