N,M,L,Disc JS (MLP),Disc JS (RF),Disc JS (LogReg),Disc JS (XGBoost),Disc JS (LogRegPol),Disc JS (TabPFN),Time (MLP),Time (RF),Time (LogReg),Time (XGBoost),Time (LogRegPol),Time (TabPFN),Syndat JS,Syndat Time (s),Synthcity JS,Synthcity Time (s),GT MC JS
-,20,20,0.3732048273086548,0.1288087606430053,0.2434853613376617,0.2571921527385711,0.2519744157791138,0.3561042129993438,5.216906547546387,87.37244253158569,4.482480382919311,1.4690142154693604,35.19278855323792,0.0796424865722656,0.4955574874526346,0.0044291019439697,0.2351573313307279,0.0083072662353515,0.4223610579967499
-,20,200,0.3031393736600876,0.0467767000198364,0.2549669981002808,0.2798366725444793,0.2734763920307159,0.2987587213516235,7.551400089263916,90.71904191970825,4.420481204986572,1.3866407871246338,32.83584470748902,0.1211564064025878,0.4328167830518672,0.0042883872985839,0.2001148909861081,0.0068837642669677,0.4220811009407043
-,20,2000,0.3317402541637421,0.1977167546749115,0.3175123333930969,0.3438983023166656,0.2972788214683532,0.2982214570045471,36.13286337852478,88.76577162742615,4.612481641769409,1.3592416763305664,32.821299934387206,0.0724431991577148,0.4195220777652583,0.004091453552246,0.1920809562383262,0.0063580989837646,0.4216668725013733
-,200,20,0.3388005554676055,0.3104429185390472,0.3194923937320709,0.2579489052295685,0.2840598225593567,0.385748553276062,15.183658504486084,102.51974058151244,5.824119281768799,1.8162723064422608,33.614723777771,0.0969203472137451,0.2973651203261391,0.0033455371856689,0.2536537858387556,0.005319595336914,0.4221444249153137
-,200,200,0.3689358055591583,0.3534797132015228,0.3650606393814087,0.2855532348155975,0.3174659848213196,0.3848597228527069,24.331572103500367,103.8630072116852,5.608635997772216,1.8751065254211423,33.8409547328949,0.0962935447692871,0.2839751324638607,0.0038589477539062,0.2416213269510842,0.0066083431243896,0.4222648799419403
-,200,2000,0.4115637362003326,0.3823615312576294,0.405886709690094,0.3400080502033233,0.368192195892334,0.4102340102195739,61.36563000679016,96.34808316230774,5.393715906143188,1.8278311252593995,33.94907283782959,0.0975477218627929,0.2905919140789754,0.0039150714874267,0.2486678573156634,0.0065104961395263,0.4218255281448364
-,2000,20,0.4727056264877319,0.4539852857589722,0.4130826234817505,0.3544644355773926,0.3546802222728729,0.4846514046192169,51.9875129699707,182.89608678817748,5.353909158706665,5.157660818099975,34.50466961860657,0.4345787525177002,0.2817550221745436,0.0042103290557861,0.2702338284701051,0.0064558506011962,0.4216324746608734
-,2000,200,0.412383097410202,0.3909888744354248,0.3902683854103088,0.3290435850620269,0.3323729693889617,0.4143955886363983,57.730481481552125,180.1557756900788,5.507771253585815,5.14331750869751,34.652697277069095,0.4356884002685547,0.282717176171633,0.0049704551696777,0.2709584436326203,0.0082014560699462,0.4220121920108795
-,2000,2000,0.4196228504180908,0.4085709869861603,0.4116534888744354,0.3621960043907165,0.3547413825988769,0.421094125509262,122.18114891052248,182.01478548049928,5.36961350440979,5.093875455856323,32.83766374588013,0.4334893226623535,0.2814244902194683,0.0046582698822021,0.2699311122857367,0.00729660987854,0.4221344113349914
